1.316992473602294922e+01,1.081665229797363281e+01,-5.546196937561035156e+00,2.851066112518310547e+00,9.551323890686035156e+00,-1.887922644615173340e+00,2.745181560516357422e+00,1.708942532539367676e+00,-1.309685111045837402e+00,1.503021240234375000e+01,2.579163789749145508e+00,-8.991705894470214844e+00,-1.165405035018920898e+00
-6.210385322570800781e+00,-9.910648345947265625e+00,2.366519165039062500e+01,3.146525859832763672e+00,-4.756628513336181641e+00,8.886181831359863281e+00,3.103364706039428711e+00,2.899296045303344727e+00,-6.740904331207275391e+00,4.270203113555908203e-01,-1.046216678619384766e+01,3.485638380050659180e+00,-1.000183391571044922e+01
9.308962821960449219e+00,-1.573092651367187500e+01,8.796514511108398438e+00,-1.440199661254882812e+01,4.674724578857421875e+00,6.153785705566406250e+00,3.926224470138549805e+00,6.539137840270996094e+00,-8.628211975097656250e+00,-7.099225044250488281e+00,1.141935443878173828e+01,4.286274909973144531e+00,-3.411957025527954102e+00
1.766258001327514648e+00,8.602333068847656250e+00,2.159481763839721680e+00,1.859578490257263184e+00,8.446561813354492188e+00,-1.172082498669624329e-01,1.185155677795410156e+01,-6.765475273132324219e+00,-3.618305206298828125e+00,1.640083503723144531e+01,6.209931850433349609e+00,-1.378366708755493164e+00,3.689000844955444336e+00
-6.334596633911132812e+00,-3.657927989959716797e+00,4.629775524139404297e+00,1.533945274353027344e+01,1.209772109985351562e+00,-7.487148046493530273e-01,1.646702766418457031e+01,-9.130723953247070312e+00,-3.431936502456665039e+00,1.129206466674804688e+01,2.200085878372192383e+00,8.031113624572753906e+00,2.925290107727050781e+00
7.484286785125732422e+00,-9.342033386230468750e+00,5.789599418640136719e+00,-1.958439064025878906e+01,2.109204292297363281e+00,3.413159608840942383e+00,-2.981807470321655273e+00,1.040207290649414062e+01,8.470571041107177734e-01,-1.247091293334960938e+01,1.093641853332519531e+01,-3.216857910156250000e+00,-2.437392711639404297e+00
3.922353744506835938e+00,-1.493281555175781250e+01,7.425029277801513672e+00,-1.660170936584472656e+01,1.014460682868957520e+00,3.492702245712280273e+00,1.630987972021102905e-01,7.573931217193603516e+00,-2.139272451400756836e+00,-1.472879600524902344e+01,1.226917552947998047e+01,1.997510075569152832e+00,-2.474477291107177734e+00
-1.171053218841552734e+01,6.769575595855712891e+00,1.497513294219970703e+01,-5.317502498626708984e+00,-2.474169015884399414e+00,1.890825033187866211e+00,-1.598954439163208008e+00,3.902008056640625000e+00,8.342974662780761719e+00,-1.321116447448730469e+01,4.883281588554382324e-01,-2.999566078186035156e+00,-3.751661539077758789e+00
-6.346709728240966797e+00,-3.651139497756958008e+00,4.626798629760742188e+00,1.535582828521728516e+01,1.188435316085815430e+00,-7.497851252555847168e-01,1.645495033264160156e+01,-9.151264190673828125e+00,-3.439431190490722656e+00,1.129861640930175781e+01,2.184008598327636719e+00,8.032010078430175781e+00,2.928147315979003906e+00
-1.944652366638183594e+01,1.795914649963378906e+00,-3.888654708862304688e-01,1.032775688171386719e+01,-7.975340366363525391e+00,-4.152160644531250000e+00,2.072395563125610352e+00,-1.219853591918945312e+01,8.377472877502441406e+00,-3.748165607452392578e+00,5.430360317230224609e+00,3.784204721450805664e+00,5.569664478302001953e+00
